0.0,0.0,198,140,147,0,599
0.0,1.0,124,158,123,1,581
1.0,1.0,236,155,181,2,570
1.0,0.0,158,124,125,3,606
0.30142199999999997,0.5031032,162,236,181,4,5
0.30217,0.5041536,125,156,158,6,5
0.30301249999999996,0.5051984,156,153,152,6,7
0.3039615,0.50622,121,167,120,7,8
0.30502,0.5072248,149,141,157,8,9
0.3061935,0.508216,123,158,164,9,10
0.3074905,0.509188,157,153,149,11,10
0.3089125,0.5101528,122,164,168,11,12
0.3104655,0.5111168,120,167,183,12,13
0.3121565,0.5120832,182,118,119,13,14
0.3139935,0.5130544,147,140,142,14,15
0.315983,0.5140344,152,169,158,16,15
0.3181325,0.5150264,136,137,155,16,17
0.320451,0.5160256,130,142,140,18,17
0.322948,0.5170256,144,146,148,18,19
0.32563,0.5180304,131,132,144,20,19
0.3285045,0.5190472,146,145,148,20,21
0.33157949999999997,0.5200776,127,153,126,21,22
0.33486299999999997,0.52112,148,147,142,23,22
0.3383635,0.5221688,141,128,129,23,24
0.3420885,0.5232256,141,149,128,24,25
0.34604599999999996,0.5242912,147,206,198,25,26
0.3502435,0.5253648,132,146,144,27,26
0.35468849999999996,0.5264432,127,149,153,27,28
0.35938899999999996,0.5275232,141,129,140,28,29
0.364352,0.528604,140,154,141,29,30
0.3695845,0.5296864,161,143,236,30,31
0.375092,0.530772,144,142,131,31,32
0.3808815,0.5318552,273,329,339,32,33
0.3869595,0.5329312,108,208,107,33,34
0.393332,0.5339936,172,7,8,35,34
0.40000349999999996,0.5350384,237,260,110,35,36
0.406979,0.5360616,158,169,164,37,36
0.4142625,0.5370584,260,109,110,37,38
0.4218575,0.5380248,199,138,241,38,39
0.429766,0.5389536,276,299,104,39,40
0.43799049999999995,0.53984,167,121,168,41,40
0.446531,0.5406768,105,106,277,41,42
0.455388,0.5414584,164,167,168,42,43
0.46456,0.5421816,105,276,104,43,44
0.47404349999999995,0.5428448,277,106,107,45,44
0.4838345,0.5434416,10,176,9,45,46
0.493928,0.5439672,123,164,122,47,46
0.504316,0.5444288,201,117,118,47,48
0.5149895,0.5448184,152,153,157,48,49
0.525938,0.5450864,183,119,120,49,50
0.537148,0.5452136,140,198,154,50,51
0.5486035,0.5452152,182,201,118,52,51
0.5602864999999999,0.545108,165,166,246,53,52
0.5721755,0.5448616,238,111,112,53,54
0.5842465,0.5444248,155,236,151,54,55
0.596471,0.5437848,115,218,114,55,56
0.6088205,0.5430192,114,217,113,56,57
0.6212610000000001,0.542112,177,186,171,57,58
0.6337524999999999,0.5409824,162,161,236,58,59
0.6462505000000001,0.5395992000000001,113,238,112,59,60
0.6710849999999999,0.536256,117,201,116,61,60
0.6953305,0.5319784,164,169,234,61,62
0.729493,0.5242424,125,126,156,62,63
0.749976,0.5184,237,110,111,63,64
0.767864,0.51264,300,208,264,64,65
0.782451,0.50792,178,174,176,65,66
0.792943,0.50408,129,130,140,67,66
0.8,0.5016,142,144,148,67,68
0.7928934999999999,0.49966,328,67,428,69,68
0.7823545000000001,0.4993552,4,246,163,69,70
0.7677385,0.4985488,142,130,131,70,71
0.7498465,0.4971656,151,143,135,71,72
0.7294375,0.4949088,128,149,127,72,73
0.707187,0.4919192,161,145,143,73,74
0.6836899999999999,0.4883176,165,5,6,74,75
0.6594724999999999,0.4842784,146,132,133,75,76
0.6349834999999999,0.4796104,135,143,134,76,77
0.6105565,0.474964,126,153,156,77,78
0.58646,0.4709032,138,180,137,78,79
0.5629325000000001,0.4677088,165,246,5,79,80
0.551447,0.4664728,165,171,166,80,81
0.5401765,0.4654944,134,145,133,81,82
0.5291405,0.4647696,165,6,170,82,83
0.5183565,0.4642864,173,171,170,83,84
0.5078389999999999,0.4640168,145,161,148,84,85
0.49760099999999996,0.4639256,7,170,6,85,86
0.4876525,0.463984,176,174,9,86,87
0.478001,0.4641704,133,145,146,87,88
